PT_CODE,TOTAL_VOLUME,Description,Latitude,Longitude,Direction
81011,47968,Aft Aljunied Stn,1.31532318660502,103.88335173265862,1.0
52369,47835,Blk 237,1.34001833298065,103.85273333299853,2.0
52509,47395,Opp Toa Payoh Swim Cplx,1.33115712303762,103.85017633434693,1.0
40231,47207,Raffles Town Club,1.32230868317131,103.82577145824762,2.0
51071,47183,MacRitchie Resvr,1.34219256998908,103.83596576505084,2.0
63291,47045,Opp Blk 115,1.35225002342978,103.88785804760477,1.0
75251,46859,Opp Tropica Condo,1.3494983330038,103.92783361101397,2.0
44149,46852,Opp Phoenix Stn,1.37798495709362,103.75776732086608,1.0
66481,46814,Opp Blk 968,1.3791866640778,103.8783096213561,2.0
19031,46746,Dover Stn Exit A,1.31123416666912,103.778383611132,1.0
70281,46674,Aft Tai Seng Stn,1.33530627797371,103.8879999999696,1.0
67379,46651,Opp Blk 313 CP,1.3927256179225,103.88700896307408,1.0
10139,46587,Blk 1,1.28635135443034,103.8081000223439,2.0
61101,46394,Blk 120,1.33560138948489,103.86370334032118,1.0
11511,46365,Alexandra Hosp,1.2859468736223,103.80251884462383,1.0
10018,46326,OUTRAM PK STN EXIT 6/SGH,1.27900819665099,103.8386036062196,2.0
81211,46325,Geylang Polyclinic,1.31904666371972,103.88666750777982,1.0
81031,46294,Blk 134,1.31580283030533,103.88604854571838,1.0
44299,46274,Cck Polyclinic,1.38177250001353,103.75131333302434,1.0
44689,46099,Sunshine Pl,1.37811000397911,103.73849893266107,1.0
52179,46055,Braddell Stn/Blk 106,1.34069018059141,103.84803485038329,1.0
46399,45938,Aft 888 Plaza,1.43896035246776,103.79423705109248,1.0
67449,45918,Blk 323B,1.39203289077574,103.89307115004728,1.0
56099,45677,Springleaf Stn Exit 2,1.39606817759915,103.8188299218487,1.0
11261,45671,Holland Village,1.31223168432152,103.79444621838488,1.0
10199,45653,Delta Swim Cplx,1.28875723330649,103.81936618662203,1.0
28399,45649,Blk 458,1.34974947213063,103.71964821094636,1.0
76351,45569,Blk 484,1.36213822350227,103.95309131019368,2.0
53049,45558,Bef Jln Todak,1.35362664583092,103.83422172361446,1.0
54391,45361,Aft Ang Mo Kio Int,1.37161972202016,103.8482886110145,2.0
65439,45202,Blk 220C,1.40172529138051,103.89631809709375,2.0
11401,45179,Holland V Stn/Blk12,1.30906722197973,103.79507444402137,1.0
50221,45142,Bef Blk 104,1.32143805851672,103.8530377626759,1.0
13121,45068,Opp Great World City,1.29409221679274,103.8308377640795,2.0
28291,44940,Blk 303,1.34446090409168,103.73638303040048,2.0
59069,44909,Opp Blk 757,1.42657294826877,103.83536957259516,2.0
84041,44823,Blk 221A,1.3246905167586,103.93468799273931,2.0
40181,44793,Newton Stn Exit A,1.312641,103.838298,2.0
11019,44711,Bef Blk 2,1.28679632523156,103.80565677295324,2.0
27279,44591,Blk 953,1.34210239034142,103.69119289371211,2.0
28649,44450,Blk 286A,1.33901303401774,103.7460343930108,1.0
84239,44384,Opp Blk 85,1.33151836127292,103.9383568845181,2.0
58019,44364,Aft Sembawang Shop Ctr,1.44085,103.824719,1.0
7231,44320,Bef Tai Hoe Hotel,1.309658889,103.8573711,1.0
84479,44304,Blk 713,1.33742106440195,103.92253160478629,1.0
58011,44237,Opp Sembawang Shop Ctr,1.44135611418225,103.82418746836298,2.0
76421,44217,Opp Blk 331,1.35384124345467,103.95987193850507,2.0
28341,44149,Chinese Gdn Stn,1.34247027799798,103.73271277802048,1.0
52331,44119,Blk 27,1.33246306626276,103.85581029367948,1.0
84529,43996,Blk 109,1.33213305553955,103.93431305555218,2.0
70211,43885,Blk 90,1.32362166702646,103.88696166698932,2.0
44621,43872,Opp Concord Pr Sch,1.37922934454518,103.7371005019796,1.0
11029,43848,Blk 166/Aft Mei Chin Rd,1.29013472201419,103.80202111098816,2.0
66379,43746,Blk 206,1.35339155862192,103.87285801649963,1.0
44699,43744,BLK 457,1.38805300466507,103.77154344868076,1.0
76079,43627,Blk 101,1.34794388891649,103.94563500000056,1.0
2049,43553,Raffles Hotel,1.29452091230981,103.85402155505172,1.0
45439,43552,Opp Blk 661,1.40127194398549,103.75115527801049,1.0
47521,43407,,,,
21011,43400,Aft Jurong Lake,1.32534328766029,103.72866849877528,2.0
11419,43361,Holland V Stn Exit A,1.31102981378085,103.79604399202724,2.0
21371,43338,Blk 680C,1.34522722613512,103.70617873626036,2.0
7539,43169,Bef Rochor Stn Exit B,1.30461300741211,103.8520009720951,1.0
4111,43099,Capitol Bldg,1.29395444170081,103.85139096636622,2.0
75279,43049,Opp Blk 721,1.3604749400553,103.93620400344062,1.0
72069,42979,Blk 121,1.33150994155892,103.90977961908514,1.0
7371,42970,Aft Kallang Rd,1.30950750000455,103.86350138902452,2.0
56091,42926,Springleaf Stn Exit 3,1.3962,103.818459,1.0
21379,42867,Blk 263,1.34534855216089,103.7064891298892,1.0
65251,42854,Punggol Stn/Waterway Pt,1.40502618974463,103.90299618971392,2.0
75151,42815,Opp Blk 871A,1.35451781224143,103.93145206236656,2.0
6051,42727,Blk 55,1.28475980959972,103.83405671725488,1.0
70181,42696,Blk 36,1.32886177068404,103.88691723349125,1.0
92121,42624,Opp The Holy Family Ch,1.30722207111074,103.90676515165585,2.0
76359,42605,Blk 493B,1.36209168075863,103.95217875196944,1.0
59059,42588,Blk 608,1.42054602879781,103.83497942324875,2.0
1059,42588,Bugis Stn Exit B,1.30075679526626,103.85611040457584,1.0
9023,42494,Opp Orchard Stn/ION,1.30323727330942,103.83254180023424,2.0
81049,42426,Aft Lor 34 Geylang,1.314075556,103.8873525,2.0
1121,42416,Stamford Pr Sch,1.30393809691048,103.85867999243207,2.0
8111,42324,Winsland Hse,1.29986928715834,103.84093746088924,2.0
16019,42231,Haw Par Villa Stn,1.28278078585184,103.78217614858188,2.0
53379,42196,Blk 245,1.36018670154842,103.84386020713475,1.0
65171,42103,Coral Edge Stn Exit B,1.39452041732154,103.91205304613206,1.0
59391,42056,Blk 342B,1.43021107363512,103.84523111093658,1.0
14169,42026,Opp Telok Blangah Stn,1.27118550385957,103.80941810434496,2.0
44629,41932,Blk 457,1.37851168892339,103.73644907938714,1.0
75349,41738,The Clearwater Condo,1.33811824869625,103.9339578151498,2.0
60089,41702,Opp St. Andrew'S Village,1.32865054961465,103.86615967295366,1.0
44099,41649,Opp Choa Chu Kang Mkt,1.37631844004137,103.74462947882311,1.0
44041,41582,Junction 10,1.3809505774787,103.7603697770399,1.0
52081,41578,Aft Blk 195,1.33081389290944,103.8608407974236,1.0
50021,41513,United Sq/Bef Novena Stn,1.3173533543911,103.84421700922243,2.0
65029,41476,Blk 111,1.38461500003195,103.90061583298268,1.0
66489,41344,Blk 969,1.37889334025536,103.8789799431682,1.0
14161,41322,Telok Blangah Stn,1.27075866533548,103.81009913005327,1.0
60179,41194,MOM Svcs Ctr,1.32634025655419,103.86834025123764,1.0
70221,40987,Blk 79 FC,1.32620809233247,103.88512100988676,2.0
28651,40978,Opp IMM Bldg,1.33515192012369,103.74794188238828,2.0
28639,40920,Blk 288E,1.34045649755771,103.74395996871245,1.0
64101,40786,Opp Gracehaven S Army,1.37212119701131,103.87653938842564,1.0
75341,40782,Opp The Clearwater Condo,1.33832204097015,103.933861255669,1.0
14121,40755,Opp HarbourFront Int,1.26591350024271,103.8192566062178,1.0
63221,40621,KOVAN HUB,1.35799327947024,103.8855063915276,1.0
59231,40604,,,,
21609,40544,Opp Blk 364,1.33775166774993,103.72102625466782,2.0
28459,40516,Opp Parc Oasis,1.34440772894012,103.7343152870331,2.0
52089,40493,Opp Blk 195,1.32991690265608,103.86027368842302,1.0
78061,40395,Opp Pasir Ris Polyclinic,1.36824361151738,103.95848117561664,2.0
92129,40383,The Holy Family Ch,1.30686400495083,103.90646134135643,1.0
72061,40359,Blk 122,1.33177922756641,103.9098393917043,2.0
84051,40229,Bedok Sports Cplx,1.32520077474542,103.93890484697742,2.0
84119,40210,Opp Temasek JC,1.31964,103.935232,2.0
54081,40158,TECK GHEE CT,1.36358972199933,103.84786694396756,1.0
77331,40091,Blk 747A,1.3782973982979,103.93338764757787,2.0
20231,40067,Bef Hasanah Mque,1.32234407286907,103.7394439595661,2.0
59579,40019,Blk 456,1.420294,103.843953,1.0
52271,39962,Jackson Sq,1.33683113907107,103.84974718092391,2.0
65149,39892,Bef Soo Teck Stn,1.40444046572287,103.89692479945528,2.0
66381,39809,Opp S'Goon Stn Exit F,1.35020472222222,103.8712252777778,2.0
59169,39807,Bet Blks 201/202,1.4304570083984,103.83769416711104,1.0
84211,39794,BLK 403,1.33012,103.93447,1.0
84359,39791,Opp Bedok Ctrl PO,1.32787704925987,103.934076210002,1.0
96289,39778,Changi General Hosp,1.34005496226354,103.94838106593956,1.0
50201,39677,Shaw Plaza,1.32495,103.85092,1.0
43191,39543,Blk 288C,1.34638,103.759219,1.0
13091,39511,AFT KIM YAM RD,1.29593138900491,103.83937805601916,2.0
59411,39450,Blk 356,1.42521425593657,103.84572707357924,1.0
28061,39393,J Gateway,1.33596390763107,103.74254813709638,1.0
4142,39322,Armenian Ch,1.2930982644668,103.84965994500728,2.0
10091,39260,Bt Merah Town Ctr,1.28394108576437,103.81783962251122,1.0
84651,39203,Aft Heartbeat @ Bedok,1.327057,103.930691,2.0
64489,39117,Blk 946A,1.37488764981722,103.88067688397112,2.0
63219,39070,Bef Yio Chu Kang Chapel,1.368497,103.876166,2.0
20101,39058,Nan Hua Pr Sch,1.31993714188512,103.76221926730372,1.0
63211,39042,Blk 138,1.36816,103.875784,1.0
92079,38968,Marine Terr Stn Exit 1,1.30684575808096,103.91574700260745,1.0
63051,38890,Opp Blk 370,1.36415166798646,103.8891427848695,1.0
46119,38845,Marsiling CC,1.44101545973486,103.77252382232057,1.0
92239,38772,Blk 45,1.30438002120698,103.9126611094076,1.0
60229,38771,Blk 68,1.32258108743147,103.87024013608315,2.0
59711,38632,Blk 672C,1.418198,103.8427135,1.0
59171,38518,Blk 309,1.43226509746155,103.84019665786346,1.0
76549,38515,Opp Citylife@ Tampines,1.360559,103.940515,2.0
54231,38499,Blk 129,1.36966012463918,103.84193909880943,2.0
14381,38469,Blk 109,1.27413014152159,103.82554290547176,1.0
67529,38413,Opp Blk 157A,1.38731666838873,103.9092635072425,2.0
83119,38384,Opp Blk 16,1.32306974700238,103.90560762847844,1.0
5131,38371,Opp Hong Lim Cplx,1.284073056,103.8453381,1.0
67661,38367,,,,
64201,38283,Aft Hougang Ave 3,1.36172833297814,103.89420777799334,1.0
10049,38246,OPP KAMPONG BAHRU TER,1.27623302424393,103.83483786772156,2.0
59139,38237,,,,
4168,38201,Aft City Hall Stn Exit B,1.29208221483052,103.85125994680256,1.0
44091,38201,Bef Choa Chu Kang Mkt,1.37647222708666,103.74421611501322,2.0
63361,38174,Opp S'Goon Sports Cplx,1.35744648841295,103.87383985365209,1.0
59601,38093,BLK 391,1.429842,103.849376,1.0
70059,38058,Blk 7,1.33477611102342,103.8783116670176,1.0
65431,38021,Twin Waterfalls,1.40238938083661,103.89673562171808,1.0
64111,37962,Opp Blk 953,1.37594188334629,103.87684285462154,1.0
96129,37922,Melville Pk,1.3474583546739,103.95795115114063,1.0
11021,37887,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398484,1.0
52051,37854,BLK 147,1.34338820709349,103.85469257245784,2.0
96121,37765,Metta Welfare Assn,1.34719360554366,103.95776019526971,2.0
53281,37765,Blk 169,1.34665638902153,103.85432083296934,2.0
13099,37703,BEF KIM YAM RD,1.29578024244395,103.839612720812,1.0
44329,37662,Bangkit Stn,1.38021501052151,103.77257633645274,1.0
10089,37642,Blk 119,1.28292332245689,103.82165660905856,2.0
76099,37614,Blk 285,1.35026359502623,103.95249172187374,1.0
92071,37558,Marine Terr Stn Exit 4,1.306815,103.914746,1.0
63299,37458,Blk 115,1.35263165715857,103.88833522800788,1.0
64471,37427,Blk 917,1.37454805598778,103.8839677779891,1.0
3509,37391,Bayfront Stn Exit B/MBS,1.28314999997332,103.86004388891767,1.0
43499,37370,Blk 419,1.36259558126251,103.74686723054008,2.0
46791,37252,Blk 722,1.44569499940057,103.79963351229269,1.0
7551,37247,Fu Lu Shou Cplx,1.30171975809706,103.8546132267025,1.0
63011,37206,Opp Upp S'Goon Shop Ctr,1.35432115760902,103.87823575937183,1.0
22599,37109,Blk 678D,1.3443608,103.7034508,1.0
6171,37029,Opp State Ct,1.286101944,103.8425356,2.0
1319,36929,Lavender Stn Exit A/ICA,1.30757426746418,103.86325596123476,1.0
7517,36875,IBIS S'PORE ON BENCOOLEN,1.30145216158073,103.85247781934106,1.0
1229,36848,Bef Sultan Mque,1.30337552638813,103.85963089198265,1.0
54381,36829,Blk 443,1.3657416739059,103.85608617430734,1.0
75231,36812,Opp Temasek Poly,1.34707779444929,103.93265533979496,1.0
13051,36760,Opp Valley Pt,1.29334305906356,103.8263656209055,2.0
4121,36758,SMU,1.29618544092334,103.84958029974612,2.0
70171,36728,Blk 77,1.32833666697134,103.8854713890276,1.0
28501,36695,Blk 490,1.34980328426271,103.72737769835274,1.0
41021,36690,Botanic Gdns Stn,1.32264999998361,103.81554000003176,1.0
59409,36664,Evangel Family Ch,1.42663883088373,103.84640616622914,1.0
43491,36594,Blk 331,1.36395398644152,103.74714799810218,1.0
59008,36488,,,,
77201,36461,Pasir Ris Elias CC,1.37864001176536,103.94276350247948,2.0
28631,36422,Opp Blk 288D,1.34053157728505,103.74418616293988,2.0
21431,36392,Blk 210,1.34765638897246,103.71241055602675,1.0
28509,36317,Blk 422,1.35003470887569,103.72654009750788,2.0
52339,36302,Opp Blk 26,1.33287166703192,103.8558608329901,2.0
75159,36268,Blk 874,1.35405115206724,103.93146643451304,1.0
84521,36246,Blk 506,1.33230500002897,103.93393805556472,1.0
64389,36245,Blk 522,1.37313809346006,103.8915681838848,1.0
40359,36183,Opp Blk 461C,1.35540218970451,103.74090581028908,1.0
64479,36105,Blk 665,1.374401340713,103.88353995121632,2.0
17121,36049,Blk 610,1.30476410258543,103.76944539352432,2.0
43069,36048,HILLVIEW STN EXIT A,1.36296778241046,103.76768583722072,2.0
43199,35851,Ch Of St. Mary,1.34663409083885,103.75920055445124,2.0
40381,35830,Blk 111,1.35636,103.73427,1.0
26269,35818,Bef Tuas Sth Ave 4,1.3143583329901,103.62895500001656,1.0
63019,35799,Aft Upp S'Goon Shop Ctr,1.35347964311763,103.87800141702434,1.0
67591,35573,Blk 286B,1.39790048032037,103.8953647897483,2.0
54239,35511,Blk 209,1.369186093503,103.84332015576304,1.0
55189,35483,Yio Chu Kang Stn,1.382955556,103.844225,2.0
45401,35413,Blk 681,1.40279972616248,103.74594266826703,1.0
57111,35398,Opp Blk 101,1.43123622644607,103.82654938929034,2.0
52311,35393,,,,
52129,35391,Blk 29,1.32544666698102,103.85938111100756,1.0
27389,35354,Gek Poh Shop Ctr,1.34845180903204,103.6981043781398,1.0
44241,35338,Opp Lompang Rd,1.38117443945082,103.76586096715349,1.0
59251,35311,Opp Darul Makmur Mque,1.43669132626001,103.83368337352286,1.0
54291,35275,Blk 564,1.36918861426324,103.85886147831552,2.0
44301,35253,,,,
11119,35238,Farrer Rd Stn Exit A,1.31747833490912,103.80785606728588,2.0
92249,35187,Opp Amber Gdns,1.30166304472072,103.9011814962942,1.0
21019,35164,Aft Yuan Ching Rd,1.32554867828642,103.7270331798862,1.0
1139,35150,Bugis Stn/Parkview Sq,1.30033057855542,103.857160806659,1.0
64409,35095,Blk 477A,1.37820165544364,103.90352727356866,1.0
77321,35048,Aft Pasir Ris St 53,1.37313477197799,103.94802646457003,1.0
16011,35044,Opp Haw Par Villa Stn,1.28277766355314,103.78186930413445,1.0
81171,35021,Blk 39,1.30751703730041,103.88500750064324,2.0
46189,34986,Blk 12,1.44008271628617,103.77854042726402,2.0
4249,34903,Opp The Treasury,1.29043039362749,103.850262165082,1.0
7379,34877,Aperia/Bef Kallang Rd,1.31017336740849,103.86338225534828,1.0
4223,34865,Old Hill St Police Stn,1.29084476137495,103.84857901022669,2.0
10131,34846,Opp Blk 2,1.28619141382394,103.80686549059318,1.0
67371,34810,Blk 313 CP,1.39259972198676,103.88713972197542,1.0
82119,34759,Tg Katong Cplx,1.31619210726015,103.8940879247112,1.0
28329,34710,Blk 246,1.3414709231345,103.74043571670435,2.0
92059,34620,Marine Pde Stn Exit 6,1.304086,103.907533,1.0
57129,34615,Blk 114,1.43418656873084,103.82641445936883,1.0
77011,34563,Opp Blk 515,1.37376489998905,103.9426659000156,2.0
54589,34529,Blk 555,1.37173441613541,103.85671893941708,2.0
9011,34390,Opp Ngee Ann City,1.30211335092372,103.83431672376756,2.0
17061,34374,Blk 701,1.30775834752765,103.76180505768346,1.0
44551,34208,Opp Blk 486,1.37602460873449,103.73843005883766,1.0
28249,34179,Jurong East Lib,1.332605,103.739045,2.0
59449,34113,,,,
25429,34071,TUAS LINK STN,1.34055807307548,103.63696536000046,1.0
84249,34070,Blk 124,1.32941668893627,103.9396062233218,2.0
52269,34055,Blk 73,1.33404239936331,103.85147452356613,2.0
1012,34048,Hotel Grand Pacific,1.29684825487647,103.85253591654006,2.0
54199,34027,Bef Mayflower Stn Exit 3,1.37430000000968,103.83767277798232,1.0
81219,34021,Opp Geylang Polyclinic,1.31877141262042,103.8866869928233,1.0
67481,34017,Fernvale Stn/Blk 439A,1.39149794105559,103.87764586518084,2.0
84361,33996,Blk 547,1.32936638901809,103.92462499999526,1.0
13139,33979,The Trillium,1.2950426189642,103.83205533028764,1.0
54329,33961,Blk 420,1.36449772525141,103.85247983714416,1.0
27131,33902,Blk 932,1.34193999997072,103.6885297219715,1.0
76189,33894,Opp Blk 216,1.3537000000187,103.95279611102576,2.0
66101,33877,Blk 516,1.37094045484466,103.87325896613376,1.0
64109,33866,Gracehaven S Army,1.37202330151763,103.87690900449827,2.0
64461,33705,Blk 579,1.37938472998807,103.88640309201648,1.0
9213,33684,15 Scotts,1.30783805600034,103.83305083303024,2.0
29031,33673,Aft Penjuru Pl,1.31653138767966,103.73538661201252,1.0
59461,33670,Opp Blk 419,1.4233562505923,103.84695938114268,1.0
68011,33621,Bef Jln Kayu,1.3913169267408,103.8701030697383,1.0
80251,33572,Aft Lor 14 Geylang,1.31009487384598,103.87992501726276,2.0
64059,33555,Blk 355,1.37249135705281,103.8983747045234,1.0
19089,33546,Acs Independent,1.30370305599194,103.7818438890004,1.0
64401,33542,Opp Blk 477A,1.37839309319848,103.9032366204475,1.0
46799,33337,Blk 786A CP,1.44586617373151,103.79970850070715,1.0
28641,33318,Blk 284,1.33917889755759,103.74610320575732,2.0
59241,33304,,,,
28451,33278,Parc Oasis,1.34394189080479,103.73465998158574,1.0
64071,33266,Opp Punggol Pk,1.37514056376267,103.89724811886428,1.0
65031,33261,Blk 227D,1.38711144385727,103.90167760841292,2.0
76221,33222,TAMPINES EAST STN EXIT A,1.3563896244901,103.95390226733991,1.0
10371,33168,Blk 129,1.28365072319387,103.824502653383,1.0
27351,33043,Blk 715,1.34423200986065,103.69613170622604,2.0
66609,33038,Opp Blk 991A,1.385071,103.882087,1.0
78111,33032,Blk 479,1.37545781179514,103.95798631897796,2.0
44771,33005,Fajar Stn,1.38458556236413,103.77079566381067,1.0
77051,32946,Blk 115,1.36908504460753,103.95508527984948,2.0
43171,32889,Blk 229,1.34859644473183,103.75460496382075,2.0
44731,32876,Opp Blk 180,1.37887883000016,103.7643273299774,1.0
46179,32865,,,,
60031,32853,BEF GEYLANG BAHRU STN,1.3204097072077,103.87007832529532,2.0
7011,32851,Peace Ctr,1.30099699058522,103.8498101874305,2.0
60199,32770,Boon Keng Stn/Blk 22,1.3179530560114,103.8612788890282,1.0
83321,32770,Kembangan Stn,1.32168778524368,103.9136543376456,1.0
46841,32757,,,,
52321,32746,Aft SAFRA Toa Payoh,1.3312589884768,103.8527071071997,1.0
67599,32668,Opp Blk 293D,1.3972004371065,103.89490664468322,1.0
46088,32667,Blk 25,1.44180914262822,103.7710866059444,1.0
54299,32647,Opp Blk 565,1.36890152697813,103.8583265688086,1.0
17069,32632,Opp Blk 701,1.3077663717505,103.76214066046376,2.0
11101,32562,Empress Rd Mkt/FC,1.31614971080385,103.80596012189226,1.0
59571,32525,Opp Northbrooks Sec Sch,1.42072559126348,103.84373330710623,1.0
5012,32487,Bef Pearl'S Hill Terr,1.28154583300728,103.840877221995,2.0
43179,32436,Blk 231,1.3489707828044,103.75430345301592,1.0
2061,32429,The Esplanade,1.2899638888957,103.85640388886262,2.0
75259,32423,Tropica Condo,1.34913805600656,103.92798027801848,1.0
11179,32418,Blk 8,1.30627521395682,103.79427940117534,2.0
11111,32390,Farrer Rd Stn Exit B,1.31780157259006,103.80771866952544,1.0
66579,32383,BLK 998B,1.38402973472559,103.88070409002007,1.0
75131,32264,Bet Blks 701/702,1.35594818346107,103.93709646027764,1.0
27531,32202,Blk 918,1.34052795177305,103.68697304819686,1.0
1029,32181,Opp Natl Lib,1.2966729849642,103.85441422464268,1.0
50059,32129,Opp Thomson Med Ctr,1.325264,103.842208,1.0
28321,32094,Blk 239,1.34127166427214,103.74090313908256,1.0
27369,32064,Blk 834,1.34285373346865,103.6941039562493,1.0
59249,32060,,,,
84539,32059,BEDOK NTH STN EXIT B,1.3350342184363,103.91851751540032,1.0
53289,32041,Zion Bible Presby Ch,1.347206111,103.8545811,1.0
75271,31971,Blk 721,1.36024833439953,103.93601495043112,1.0
14379,31962,Blk 40,1.27243833303297,103.82379361102517,1.0
43061,31945,Hillview Stn,1.36301133873589,103.76739148459212,1.0
58119,31930,Blk 502A,1.45099925490468,103.82102323159113,2.0
